;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie do sprawozdania o wypłacalności i kondycji finansowej;finansowej;1.01.2019;1;1;10;112
1;28.0;;D.3.9. Zobowiązania wynikające z umów leasingowych;leasingowych Zarówno w 2018 roku jak i 2019 roku Towarzystwo nie było stroną umów leasingu finansowego. Informacje na temat leasingu operacyjnego zostały opisane w rozdziale A.4 sprawozdania. Alternatywne metody wyceny są wykorzystywane przez Towarzystwo w celu ustalenia wartości godziwej aktywów i zobowiązań, jeżeli ceny rynkowe notowane na aktywnych rynkach są niedostępne lub jeśli nie istnieją aktywne rynki dla danych składników aktywów lub zobowiązań. Wycena do celów wypłacalności;1.01.2019;1;1;10;112
2;28.0;;D.3.8. Zobowiązania z tytułu świadczeń pracowniczych;pracowniczych Wszystkie programy określonych świadczeń, które są prowadzone przez Towarzystwo zgodnie z wymogami prawa oraz wewnętrznym regulaminem wynagradzania na rzecz swoich pracowników, nie posiadają wydzielonych aktywów. Programy te są finansowane z ogólnych środków finansowych Towarzystwa. Zobowiązania z tytułu premii dla pracowników, rezerwy na niewykorzystane urlopy oraz bieżące zobowiązania wobec pracowników prezentowana jest w bilansie sporządzonym zgodnie z zasadami wypłacalności w pozycji R0840 Pozostałe zobowiązania (handlowe, inne niż z tytułu ubezpieczeń i reasekuracji). Zobowiązania z tytułu rezerwy na świadczenia emerytalne prezentowane są w bilansie sporządzonym zgodnie z zasadami wypłacalności w pozycji R0760 Zobowiązania z tytułu świadczeń emerytalnych pracowników. Na dzień 31 grudnia 2019 roku wartość zobowiązań z tytułu świadczeń emerytalnych pracowników w bilansie sporządzonym zgodnie z zasadami wypłacalności wyniosła 138 067,89 zł, natomiast ze względu na brak wyodrębnionej pozycji w bilansie sporządzonym zgodnie z zasadami rachunkowości, zobowiązania z tytułu świadczeń emerytalnych pracowników prezentowane są w tej samej wysokości w pozycji pozostałych rezerw (innych niż rezerwy techniczno-ubezpieczeniowe). Zobowiązania z tytułu świadczeń emerytalnych dla pracowników obejmują świadczenia płatne pracownikom Towarzystwa w związku z ich przejściem na emeryturę. Wartość rezerwy jest przedmiotem kalkulacji aktuarialnej bazującej na długoterminowych projekcjach wzrostu wynagrodzenia, stopy inflacji oraz rotacji pracowników. Odprawy emerytalne są wypłacane przez Towarzystwo jednorazowo, w momencie przejścia pracownika na emeryturę.;1.01.2019;1;1;10;112
3;28.0;;D.3.7. Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej);ubezpieczeniowej) Niniejsza pozycja zawiera wartość wszystkich zobowiązań o charakterze handlowym, które nie są wykazywane we wcześniej wymienionych kategoriach bilansu ekonomicznego. Wykazywana jest w wartości godziwej w oparciu o uproszczenie, na podstawie art. 9 ust 4 Aktu Delegowanego. Różnica wartości między pozycjami bilansu ekonomicznego i sporządzonego na potrzeby rachunkowości wynika z odmiennych zasad prezentacji i wyceny. W bilansie ekonomicznym w pozycji pozostałych zobowiązań uwzględnia się stan rezerw na pozostałe koszty, w tym rezerw na koszty z tytułu nie wykorzystanych przez pracowników urlopów (wykazywanych w bilansie sporządzonym na potrzeby rachunkowości w pozycji pozostałych rezerw), co stanowi różnicę prezentacyjną oraz wyłącza się zobowiązania z tytułu ZFŚS, co stanowi różnicę w zasadach wyceny. Prezentowane w niniejszej pozycji zobowiązania mają charakter krótkoterminowy (do 1 roku) i w ocenie Towarzystwa ich wycena nie odbiega od bieżących przepływów pieniężnych. W związku z powyższym niepewność ich oszacowania jest nieistotna - bliska zeru. Przy wycenie rezerw na pozostałe koszty istnieje teoretyczne ryzyko szacunku, jednak bazując na historii Towarzystwo stoi na stanowisku, iż szacunki nie odbiegają od rzeczywistych wartości poniesionych kosztów w związku z czym niepewność ich oszacowania jest nieistotna. Do pozostałych zobowiązań Towarzystwo kwalifikuje pewne lub o dużym stopniu prawdopodobieństwa przyszłe zobowiązania, których kwotę można w sposób wiarygodny oszacować. Dane wejściowe dla kategorii Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej) zawarte są w księdze głównej i pomocniczej Towarzystwa (takie jak rozrachunki z Urzędem Skarbowym i ZUS, nieprzeterminowane zobowiązania z tytułu ubezpieczeń), rejestrze faktur, systemie kadrowo-płacowym.;1.01.2019;1;1;10;112
4;28.0;;D.3.6. Zobowiązania z tytułu reasekuracji;"reasekuracji Zgodnie z przyjętymi przez Towarzystwo zasadami prezentacji całą kwotę wykazaną w pozycji ""zobowiązania z tytułu reasekuracji biernej"" w bilansie dla celów wypłacalności (kolumna C0010) stanowią zobowiązania wobec zakładów reasekuracji przeterminowane na dzień bilansowy. Pozycja R0830 ""zobowiązania z tytułu reasekuracji biernej"" w formularzu S.02.01 sporządzonym dla celów wypłacalności jest zgodna z pozycją pasywów H.II „zobowiązania z tytułu reasekuracji” w bilansie sporządzonym dla celów rachunkowości. W pozycji „należności/zobowiązania z tytułu reasekuracji biernej” Towarzystwo uwzględnia nie uregulowane na dzień bilansowy rozrachunki z reasekuratorami - zobowiązania względem reasekuratora dotyczące składek ubezpieczeniowych wymagalnych na dzień bilansowy oraz należności od reasekuratora dotyczące świadczeń ubezpieczeniowych wypłaconych na dzień bilansowy. Przeterminowane na dzień bilansowy zobowiązania z tytułu reasekuracji biernej identyfikowane są na podstawie daty powstania rozrachunków z reasekuratorem. Wszystkie nie uregulowane na dzień Wycena do celów wypłacalności";1.01.2019;1;1;10;112
5;28.0;;D.3.5. Zobowiązania z tytułu ubezpieczeń i wobec pośredników ubezpieczeniowych;ubezpieczeniowych Niniejsza pozycja wykazywana jest w wartości godziwej w oparciu o uproszczenie, na podstawie art. 9 ust 4 Aktu Delegowanego. Towarzystwo stosuje wycenę do wartości godziwej na podstawie metody, która stosowana jest przy sporządzaniu rocznych sprawozdań finansowych wg PSR. Model wyceny jest adekwatny dla obydwu reżimów. Różnica wartości między pozycjami bilansu ekonomicznego i sporządzonego na potrzeby rachunkowości wynika z różnic w wycenie zobowiązań z tytułu ubezpieczeń. W wycenie na potrzeby wypłacalności zostało uwzględnione prawdopodobieństwo zwrotu do ubezpieczających i ubezpieczonych nie odebranych wypłat z tytułu umów ubezpieczenia. Przeprowadzona została prognoza przewidywanej kwoty zobowiązań, które nie zostaną odebrane w kolejnych latach. W oparciu o tę analizę wyznaczono % do skorygowania wartości zobowiązań celem wyznaczenia ich wartości godziwej. Na potrzeby rachunkowości zobowiązania na dzień bilansowy wykazuje się w kwocie wymagającej zapłaty. Dane wejściowe dla zobowiązań z tytułu ubezpieczeń zawarte są w rejestrze świadczeń oraz w księgach pomocniczych prowadzonych w Towarzystwie, natomiast dla zobowiązań wobec pośredników ubezpieczeniowych zawarte są w księgach pomocniczych prowadzonych w Towarzystwie.;1.01.2019;1;1;10;112
6;28.0;;D.3.4. Zobowiązania finansowe inne niż zobowiązania wobec instytucji kredytowych;kredytowych Towarzystwo jako leasingobiorca z tytułu umów leasingu zawartych w nowym standardzie MSSF 16, który wszedł w życie z dniem 1 stycznia 2019 roku wykazuje zobowiązanie finansowe w pozycji R0800 jako zobowiązanie finansowe inne niż zobowiązania wobec instytucji kredytowych ponieważ podmiot wobec którego rozpoznano zobowiązanie finansowe z tytułu umów leasingu nie jest instytucją kredytową. Do wyceny umów najmu stosuje się uproszczoną metodę wyceny. Stosowane podejście nie powoduje istotnej różnicy w porównaniu z metodami podstawowymi. Towarzystwo jako leasingobiorca rozpoznaje zobowiązania z tytułu umowy najmu. W bilansie sporządzanym zgodnie z systemem Wypłacalność II umowy najmu zostały wycenione jako przewidywana wartość godziwa zgodnie z okresem trwania umowy jako płacone czynsze za wynajem powierzchni biura przez czas trwania umowy (do końca 2022 roku) zdyskontowane do wartości bieżącej. Umowy użytkowania samochodów służbowych zostały wycenione jako przewidywana wartość godziwa zgodnie z okresem trwania umowy według kosztu najmu zdyskontowanego na dzień wyceny, czyli zawarcia umowy. Tak określona wartość początkowa podlega amortyzacji zgodnie z okresem trwania umowy najmu.;1.01.2019;1;1;10;112
7;28.0;;D.3.3. Rezerwy z tytułu odroczonego podatku dochodowego;dochodowego Sposób wyceny i prezentacji odroczonych podatków dochodowych został opisany w punkcie D.1.3. niniejszego sprawozdania. W pozycji rezerwy z tytułu podatku odroczonego zostały ujęte wszystkie dodatnie różnice przejściowe i żadna z tych różnic nie wygasa.;1.01.2019;1;1;10;112
8;28.0;;D.3.2. Pozostałe rezerwy (inne niż techniczno-ubezpieczeniowe);techniczno-ubezpieczeniowe) W Towarzystwie wycena pozostałych rezerw odbywa się do wartości godziwej w oparciu o uproszczenie, na podstawie art. 9 ust 4 Aktu Delegowanego. Różnica wartości między pozycjami bilansu ekonomicznego i sporządzonego na potrzeby rachunkowości wynika z odmiennych zasad prezentacji pozostałych rezerw. W bilansie ekonomicznym pozostałe rezerwy (inne niż rezerwy techniczno-ubezpieczeniowe) są to zobowiązania, których termin lub kwota są niepewne, tj. rezerwy na koszty sądowe lub kwoty z tytułu rozliczeń międzyokresowych przychodów, których termin i wysokość wypłaty jest niepewna. Dane wejściowe dla pozostałych rezerw są zawarte w stosownych rejestrach prowadzonych w Towarzystwie takich jak rejestr spraw sądowych, rozliczeń międzyokresowych. Wycena do celów wypłacalności;1.01.2019;1;1;10;112
9;28.0;;D.3.1. Zobowiązania warunkowe;warunkowe Zobowiązania warunkowe, jeśli są istotne są uznane za zobowiązania Towarzystwa. Zobowiązania warunkowe uznaje się za istotne, jeśli informacja o ich wielkości i rodzaju może mieć wpływ na procesy decyzyjne odbiorcy tejże informacji. Zobowiązania warunkowe, na potrzeby wypłacalności, są wyceniane na podstawie zdyskontowanych przepływów pieniężnych wymaganych na wypełnienie tychże zobowiązań przy użyciu bazowej struktury terminowej stopy procentowej wolnej od ryzyka. Zobowiązań warunkowych nie ujmuje się w bilansie sporządzonym na potrzeby rachunkowości. W Towarzystwie wprowadzony został proces monitorowania zobowiązań warunkowych. Przynajmniej raz w roku dokonywana jest weryfikacja czy Towarzystwo posiada zobowiązania, które można zaklasyfikować jako zobowiązania warunkowe. Po zidentyfikowaniu poszczególnych zobowiązań warunkowych dokonuje się ustalenia ich wartości, a następnie ocenia się istotność ustalonej wartości tych zobowiązań. W następnej kolejności weryfikuje się prawdopodobieństwo realizacji każdego zobowiązania warunkowego, a następnie ustala się jego wartość. Zanim jednak zobowiązania warunkowe zostaną ujęte w bilansie ekonomicznym, weryfikuje się czy dana transakcja nie jest już objęta inną rezerwą dla celów wypłacalności, ponieważ wówczas zobowiązanie warunkowe nie występuje już dla celów wypłacalności. Na dzień 31 grudnia 2019 roku wykazano zobowiązania warunkowe wynikające z udzielonych poręczeń oraz z tytułu prowadzonych spraw sądowych. Wartość zobowiązań warunkowych w bilansie sporządzonym zgodnie z zasadami wypłacalności wyniosła 448 345,59 zł. Na dzień 31 grudnia 2018 roku wykazano zobowiązania warunkowe wynikające z udzielonych poręczeń. Wartość zobowiązań warunkowych w bilansie sporządzonym zgodnie z zasadami wypłacalności wyniosła 163 307,10 zł.;1.01.2019;1;1;10;112
