;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;29;;D.4.4 O;OCENA POZIOMU NIEPEWNOŚCI W ZAKRESIE ALTERNATYWNEJ WYCENY AKTYWÓW I ZOBOWIĄZAŃ;31.12.2019;1;1;62;160
1;29;;D.4.3 U;UDOKUMENTOWANIE ZAŁOŻEŃ LEŻĄCYCH U PODSTAW ALTERNATYWNEJ WYCENY;31.12.2019;1;1;62;160
2;29;;D.4.2 U;UZASADNIENIE STOSOWANIA ALTERNATYWNEJ METODY WYCENY;31.12.2019;1;1;62;160
3;29;;D.4.1 W;WSKAZANIE AKTYWÓW I ZOBOWIĄZAŃ DO KTÓRYCH STOSUJE SIĘ ALTERNATYWNE METODY WYCENY;31.12.2019;1;1;62;160
4;27;;D.2.6 R;REASEKURACJA;31.12.2019;1;1;62;160
5;27;;D.2.5 S;STOSOWANIE ŚRODKÓW PRZEJŚCIOWYCH;31.12.2019;1;1;62;160
6;27;;D.2.4;D.2.4 W;31.12.2019;1;1;62;160
7;27;;D.2.3 Z;ZAŁOŻENIA;31.12.2019;1;1;62;160
8;27;;D.2.2 M;MARGINES RYZYKA;31.12.2019;1;1;62;160
9;27;;D.2.1 N;NAJLEPSZE OSZACOWANIE;31.12.2019;1;1;62;160
10;18;;C.1.9 C0109 ;Podejście oparte na średniej stawce podatkowej R0590;31.12.2019;1;1;62;160
11;12;;B.4.4 F;FUNKCJA ZGODNOŚCI Z PRZEPISAMI;31.12.2019;1;1;62;160
12;12;;B.4.3 O;OCENA EFEKTYWNOŚCI SYSTEMU KONTROLI WEWNĘTRZNEJ;31.12.2019;1;1;62;160
13;12;;B.4.2 O;ODPOWIEDZIALNOŚĆ I UPRAWNIENIA;31.12.2019;1;1;62;160
14;12;;B.4.1 Zasady ogólne.................................................................................................................................. 34 B.4.2 Odpowiedzialność i uprawnienia ..................................................................................................... 35 B.4.3 Ocena efektywności systemu kontroli wewnętrznej ........................................................................ 36 B.4.4 Funkcja zgodności z przepisami ....................................................................................................... 37;37 B.5;31.12.2019;1;1;62;160
15;10;;B.2.3 O;OCENA REPUTACJI;31.12.2019;1;1;62;160
16;10;;B.2.2 W;WYMOGI DOTYCZĄCE KOMPETENCJI;31.12.2019;1;1;62;160
17;10;;B.2.1 O;OGÓLNE STANDARDY ZARZĄDZANIA ZASOBAMI LUDZKIMI;31.12.2019;1;1;62;160
18;9;;B.1.4 Z;ZASADY DOTYCZĄCE WYNAGRADZANIA;31.12.2019;1;1;62;160
19;9;;B.1.3 I;INFORMACJA I ŚCIEŻKI RAPORTOWANIA;31.12.2019;1;1;62;160
20;9;;B.1.2 S;STRUKTURA ZARZĄDZANIA;31.12.2019;1;1;62;160
21;9;;B.1.1 Z;ZARZĄD I R;31.12.2019;1;1;62;160
22;4;;A.2.1 ZA ROK ZAKOŃCZONY 31 GRUDNIA 2019 ;Sprawozdanie na temat wypłacalności i kondycji i finansowej za rok zakończony 31 grudnia 2019 Strona 2 z 88 S;31.12.2019;1;1;62;160
