;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie ........................................................................................................................................................ 6 A. Działalność i wyniki operacyjne ........................................................................................................... 7 A.1 Działalność ............................................................................................................................................. 7;7 A.1.1;31.12.2016;1;1;80;142
1;33.0;;E.2.5 Informacje dotyczące danych wejściowych wykorzystywanych przez Zakład do obliczenia minimalnego wymogu kapitałowego;kapitałowego Minimalny wymóg kapitałowy został obliczony zgodnie art. 247-253 Rozporządzenia delegowanego;31.12.2016;1;1;80;142
2;33.0;;E.2.4 Oświadczenia o parametrach specyficznych dla Zakładu i narzutach kapitałowych;kapitałowych Spółka nie stosuje parametrów specyficznych dla zakładu oraz nie składała wniosku do organu nadzoru o wydania pozwolenia na stosowanie parametrów specyficznych. Na Spółkę nie został nałożony narzut kapitałowy.;31.12.2016;1;1;80;142
3;33.0;;E.2.3 Informacja na temat uproszczeń stosowanych w wyliczeniach;wyliczeniach Spółka przeprowadza wycenę do celów wypłacalności zgodnie z Rozporządzeniem delegowanym;31.12.2016;1;1;80;142
4;33.0;;E.2.2 Minimalny wymóg kapitałowy;kapitałowy Minimalny wymóg kapitałowy na dzień 31.12.2016 roku wynosi 16 009 tys. złotych. E.2.3;31.12.2016;1;1;80;142
5;32.0;;E.1.6 Wyjaśnienie rezerwy uzgodnieniowej;uzgodnieniowej Wartość rezerwy uzgodnieniowej wynosi -176 856 tys. złotych. Rezerwa uzgodnieniowa jest równa nadwyżce aktywów nad pasywami w bilansie sporządzanym dla celów wypłacalności pomniejszonej o następujące elementy: •;31.12.2016;1;1;80;142
6;32.0;;E.1.5 Podsumowanie pozycji odliczonych od środków własnych;własnych Spółka nie posiada pozycji odliczonych od środków własnych.;31.12.2016;1;1;80;142
7;32.0;;E.1.4 Podsumowanie uzupełniających środków własnych;własnych Spółka nie wykazuje uzupełniających środków własnych.;31.12.2016;1;1;80;142
8;32.0;;E.1.2 Informacja dotycząca struktury, wysokości i jakości środków własnych;własnych Poniższe zestawienie przedstawia strukturę, wysokość i jakość środków własnych na dzień 31.12.2016 roku.;31.12.2016;1;1;80;142
9;32.0;;E.1.1 Zasady zarządzania środkami własnymi;własnymi Główne zasady zarządzania kapitałem w Spółce: •;31.12.2016;1;1;80;142
