;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie;Podsumowanie Sprawozdanie o wypłacalności i kondycji finansowej na dzień 31 grudnia 2021 r. i za rok obrotowy kończący się tego dnia zostało sporządzone w celu wypełnienia wymogów art. 284 Ustawy o działalności ubezpieczeniowej i reasekuracyjnej z dnia 11 września 2015 r. (Dz.U. 2015 poz. 1844 ze zmianami, dalej „Ustawa o działalności ubezpieczeniowej i reasekuracyjnej”).;31.12.2021;1;1;59;156
1;32.0;;E.1.1. . Informacje na temat istotnych warunków głównych pozycji środkó w własnych posiadanych przez Spółkę;Spółkę W Tabeli 9 przedstawione zostały informacje dot. podstawowych środków własnych wykazanych przez Unum Życie na 31 grudnia 2021 r., wraz z informacją o wysokości środków własnych dopuszczonych na pokrycie wymogów kapitałowych (wartości w tysiącach PLN).;31.12.2021;1;1;59;156
2;27.0;;D.2.1. . Inne istotne informacje;informacje Należności z tytułu reasekuracji dla ubezpieczeń zdrowotnych o charakterze ubezpieczeń na życie wyniosły -8,0 mln PLN na datę bilansową. Należności z tytułu reasekuracji dla ubezpieczeń na życie wyniosły -17,3 mln. PLN na datę bilansową.;31.12.2021;1;1;59;156
3;22.0;;C.5.3 3 Analiza wrażliwości istotnych ryzyk;ryzyk Unum Życie włącza do swojego systemu zarządzania ryzykiem operacyjnym przeprowadzanie testów warunków skrajnych i analizy scenariuszowej. Wyniki ostatnich scenariuszy nie wskazują na wymóg zwiększenia kapitałów dla ryzyka operacyjnego.;31.12.2021;1;1;59;156
4;22.0;;C.5.2 2 Praktyki w zakresie ograniczania i monitorowania istotnego ryzyka;ryzyka Unum Życie przyjęło jednolity system zarządzania ryzykiem operacyjnym, obejmujący identyfikację, ocenę, monitorowanie, definicję ról i odpowiedzialności za proces zarządzania tym ryzykiem, a także jednolitą kategoryzację ryzyk.;31.12.2021;1;1;59;156
5;22.0;;C.5.1 1 Istotne ekspozycje i koncentracje ryzyka;ryzyka Unum Życie posiada rejestr głównych ryzyk operacyjnych, a wśród nich kluczowe ryzyka operacyjne (wymienione poniżej) specyficzne dla Spółki. Ryzyka te mają przypisaną najwyższą kategorię ważności (tzn. wysoka). Zgodnie z wewnętrznymi przepisami poniższe ryzyka są co roku oceniane, niezależnie od rzeczywistych rezydualnych ekspozycji. •;31.12.2021;1;1;59;156
6;21.0;;C.4.3 3 Analiza wrażliwości istotnych ryzyk;ryzyk Unum Życie przeprowadziło testy warunków skrajnych. Spółka brała przy tym pod uwagę istotne i nagłe zmiany na rynkach finansowych i w zachowaniu ubezpieczających. W testach warunków skrajnych uwzględnia się terminy zobowiązań i możliwość likwidacji aktywów w różnych horyzontach czasowych, a także wpływ takich likwidacji na zrealizowane wartości.;31.12.2021;1;1;59;156
7;21.0;;C.4.2 2 Praktyki w zakresie ograniczania i monitorowania istotnego ryzyka;ryzyka System zarządzania ryzykiem obejmuje zarządzanie ryzykiem płynności, które w odróżnieniu od pozostałych ryzyk opisanych w sekcji C., nie jest objęte wymogiem kapitałowym w ramach formuły standardowej SCR. Unum Życie zarządza tym ryzykiem poprzez utrzymanie wystarczającej ilość aktywów płynnych by zagwarantować długoterminową płynność. W bieżącej działalności inwestycyjnej Unum Życie uwzględnia aspekt zarządzania płynnością zgodnie z zasadą ostrożnego inwestora i lokuje środki pieniężne w instrumenty o wysokim poziomie bezpieczeństwa i płynności. Zarządzanie pozycją krótkoterminową odbywa się poprzez wdrożone procesy monitoringu codziennego ekspozycji w zakresie płynności, który bazuje na ustalonych limitach. Limity te określają w szczególności możliwość pokrycia przez Spółkę znanego i planowanego oraz istotnie wyższego niż zakładanego zapotrzebowania na środki pieniężne z tytułu bieżącej działalności ubezpieczeniowej.;31.12.2021;1;1;59;156
8;21.0;;C.4.1 1 Istotne ekspozycje i koncentracje ryzyka;ryzyka Zarządzanie płynnością jest jednym z kluczowych elementów planowania finansowego oraz podlega identyfikacji i ocenie w ramach procesu zarządzania aktywami i pasywami. Unum Życie zarządza płynnością zapewniając odpowiednie dopasowanie możliwości posiadanych środków do przepływów wynikających z zobowiązań. Ze względu na strukturę Sprawozdanie o wypłacalności i kondycji finansowej 2021;31.12.2021;1;1;59;156
9;20.0;;C.3.3 3 Analiza wrażliwości istotnych ryzyk;ryzyk Ponieważ ekspozycja na ryzyko niewypłacalności kontrahenta nie jest istotna, Unum Życie nie przeprowadzało osobnych testów wrażliwości dla tego ryzyka.;31.12.2021;1;1;59;156
