;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie PodsumowanieKwota dopuszczonych środków własnych na pokrycie SCR2 299 381Kapitałowy wymóg wypłacalności (SCR)1 393 093Stosunek dopuszczonych środków własnych do SCR165%Podsumowanie15SPRAWOZDANIE O WYPŁACALNOŚCI I KONDYCJI FINANSOWEJ NA DZIEŃ 31 GRUDNIA 2016 ROKU I ZA ROK OBROTOWY KOŃCZĄCY SIĘ TEGO DNIAA.1.1 Informacje na temat SpółkiADziałalność i wyniki operacyjneNazwa i siedziba Spółki;założona w 1920 r., działa jako Towarzystwo Ubezpieczeń i Reasekura-cji „WARTA” Spółka Akcyjna z prawem używania skrótu Towarzystwo Ubez-pieczeń i Reasekuracji „WARTA” S.A. lub TUiR „WARTA” S.A. Siedziba Spółki znajduje się w Warszawie, przy ul. Chmielnej 85/87.Rejestracja w Sądzie Gospodarczym;31.12.2016;1;1;50;163
1;33.0;;E.2.2 Minimalny wymóg kapitałowy;kapitałowyTabela 33. FORMUŁA LINIOWA DLA UBEZPIECZEŃ NIEŻYCIOWYCHUBEZPIECZENIA MAJĄTKOWE;31.12.2016;1;1;50;163
2;28.0;;D.3.2 Leasing;LeasingLeasing został opisany w rozdziale A.4.2 niniejszego Sprawozdania.127;31.12.2016;1;1;50;163
3;27.0;;D.2.3 Kwoty należne z tytułu umów reasekuracji w wartości najlepszego oszacowania;oszacowaniaWartość najlepszego oszacowania kwot należnych z tytułu umów rease-kuracji biernej oraz retrocesji oblicza się na podstawie udziału reasekura-torów zgodnie z postanowieniami poszczególnych umów reasekuracyj-nych. Te parametry są stosowane dla poszczególnych rodzajów ubezpie-czeń w podziale grup ustawowych ubezpieczeń, ich wewnętrzną dalszą dezagregacją na tzw. symbole ryzyka wykorzystywane w ewidencji stoso-wanej w systemach informatycznych i księgowych. Zgodnie z tym podziałem i w rozbiciu na rodzaje umów reaseku-racyjnych (a w przypadku rezerw szko-dowych w dodatkowym podzialena rok zajścia szkody) ustala się współczynni-ki udziału reasekuratora w rezerwach.Dla szkód ze szczególnie dużą rezerwą lub zdarzeń o charakterze katastro-ficznym udział reasekuratora w rezer-wach nalicza się metodą indywidualną przez komórkę ds. reasekuracji. Kalkulacja najlepszego oszacowania kwot należnych z tytułu umów rease-kuracji w rezerwach techniczno-ubez-pieczeniowych jest ustalana w opar-ciu o wyniki najlepszego oszacowania w ujęciu brutto, przy czym dodatkowo uwzględnia się na potrzeby dyskonto-wania różnicę w czasie między otrzyma-niem kwoty należnej od reasekuratora a dokonaniem bezpośredniej wypłaty.Wartość najlepszego oszacowania kwot należnych z tytułu umów rease-kuracji pomniejszana jest o oczekiwa-ne straty w związku z niewykonaniem zobowiązania przez reasekuratora.Oczekiwana strata w związku;31.12.2016;1;1;50;163
4;27.0;;D.2.2 Zasady wyceny najlepszego oszacowania ubezpieczeń o charakterze ubezpieczeń na życie;życieW TUiR „WARTA” S.A., jako Spółce ubezpieczeń majątkowych, ubezpie-czenia o charakterze ubezpieczeń na życie odnoszą się do rezerw na skapi-talizowaną wartość świadczeń rento-wych (rezerwa rentowa) z tytułu zgło-szonych roszczeń rentowych.Taka klasyfikacja oddaje naturę tego ryzyka, z uwzględnieniem w wycenie tych rezerw ryzyk biometrycznych (tablice trwania życia). Najlepsze osza-cowanie rezerw rentowych, tak jak to ma miejsce w przypadku ubezpieczeń na życie, ustalane jest na bazie indy-widualnych parametrów dla poszcze-gólnych zgłoszonych roszczeń.Rezerwy rentowe na szkody zgłoszone ustalane są metodami aktuarialnymi 117;31.12.2016;1;1;50;163
5;27.0;;D.2.1 Zasady wyceny najlepszego oszacowania ubezpieczeń innych niż ubezpieczenia na życie (majątkowo-osobowych);(majątkowo-osobowych)Przedmiotowe zasady obejmują zarówno ubezpieczenia majątkowo--osobowe z wyłączeniem zdrowot-nych, jak też ubezpieczenia zdrowotne o charakterze ubezpieczeń majątkowo- -osobowych.Zakres rezerw techniczno-ubezpiecze-niowych dla ubezpieczeń majątkowo--osobowych obejmuje: •;31.12.2016;1;1;50;163
6;26.0;;D.1.2 Leasing;LeasingLeasing został opisany w rozdziale A.4.2 niniejszego Sprawozdania.111;31.12.2016;1;1;50;163
7;13.0;;B.5.2 Niezależność i obiektywność funkcji audytu wewnętrznego;wewnętrznego W celu zapewnienia komórce audytu wewnętrznego (Departament Audytu Wewnętrznego) odpowiedniego auto-rytetu i niezależności, komórka ta pod-lega bezpośrednio Prezesowi Zarzą-du Spółki. Natomiast pracami audytu wewnętrznego kieruje bezpośrednio Zarządzający audytem wewnętrznym, któremu podlegają wszyscy audytorzy wewnętrzni. Zarządzający audytem wewnętrznym:•;31.12.2016;1;1;50;163
8;11.0;;B.3.3 Własna Ocena Ryzyka i Wypłacalności;WypłacalnościW ramach systemu zarządzania ryzy-kiem Spółka przeprowadza Własną Ocenę Ryzyka i Wypłacalności, która obejmuje:•;31.12.2016;1;1;50;163
9;11.0;;B.3.2 Funkcja zarządzania ryzykiem;ryzykiemFunkcja zarządzania ryzykiem zosta-ła ustanowiona i wdrożona na pod-stawie Strategii Zarządzania Ryzy-kiem zatwierdzonej przez Radę Nadzorczą Spółki.CEL I ZADANIA FUNKCJI;31.12.2016;1;1;50;163
