DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2019;1;1;1;1;2;149
31.12.2019;1;1;2;0;0;149
31.12.2019;1;1;3;0;0;149
31.12.2019;1;1;4;0;0;149
31.12.2019;1;1;5;1;2;149
31.12.2019;1;1;6;1;3;149
31.12.2019;1;1;7;0;0;149
31.12.2019;1;1;8;1;3;149
31.12.2019;1;1;9;0;0;149
31.12.2019;1;1;10;0;0;149
31.12.2019;1;1;11;1;5;149
31.12.2019;1;1;12;0;0;149
31.12.2019;1;1;13;0;0;149
31.12.2019;1;1;14;0;0;149
31.12.2019;1;1;15;1;30;149
31.12.2019;1;1;16;0;0;149
31.12.2019;1;1;18;1;11;149
31.12.2019;1;1;19;1;7;149
31.12.2019;1;1;20;1;4;149
31.12.2019;1;1;21;1;1;149
31.12.2019;1;1;22;1;4;149
31.12.2019;1;1;23;1;2;149
31.12.2019;1;1;24;0;0;149
31.12.2019;1;1;25;0;0;149
31.12.2019;1;1;26;1;1;149
31.12.2019;1;1;27;1;2;149
31.12.2019;1;1;28;0;0;149
31.12.2019;1;1;29;1;1;149
31.12.2019;1;1;30;1;7;149
31.12.2019;1;1;31;0;0;149
31.12.2019;1;1;32;1;147;149
31.12.2019;1;1;33;0;0;149
31.12.2019;1;1;34;1;1;149
31.12.2019;1;1;35;1;3;149
31.12.2019;1;1;36;1;1;149
31.12.2019;1;1;37;0;0;149
31.12.2019;1;1;38;0;0;149
31.12.2019;1;1;39;0;0;149
31.12.2019;1;1;40;0;0;149
31.12.2019;1;1;41;0;0;149
31.12.2019;1;1;42;0;0;149
31.12.2019;1;1;43;1;4;149
31.12.2019;1;1;44;1;7;149
31.12.2019;1;1;45;1;14;149
31.12.2019;1;1;46;0;0;149
31.12.2019;1;1;48;1;8;149
31.12.2019;1;1;49;1;10;149
31.12.2019;1;1;50;1;10;149
31.12.2019;1;1;51;0;0;149
31.12.2019;1;1;52;0;0;149
31.12.2019;1;1;53;0;0;149
31.12.2019;1;1;54;0;0;149
31.12.2019;1;1;55;1;1;149
31.12.2019;1;1;56;0;0;149
31.12.2019;1;1;57;0;0;149
31.12.2019;1;1;58;1;2;149
31.12.2019;1;1;59;0;0;149
31.12.2019;1;1;60;1;1;149
31.12.2019;1;1;61;0;0;149
31.12.2019;1;1;62;1;3;149
31.12.2019;1;1;63;1;2;149
31.12.2019;1;1;64;1;1;149
31.12.2019;1;1;65;1;2;149
31.12.2019;1;1;66;0;0;149
31.12.2019;1;1;67;0;0;149
31.12.2019;1;1;68;0;0;149
31.12.2019;1;1;69;1;5;149
31.12.2019;1;1;70;1;1;149
31.12.2019;1;1;71;1;1;149
31.12.2019;1;1;72;1;4;149
31.12.2019;1;1;73;0;0;149
31.12.2019;1;1;74;1;3;149
31.12.2019;1;1;75;0;0;149
