FORMULARZ;WIERSZ;KOLUMNA;WARTOŚĆ;KOD ZAKLADU;WERSJA SFCR;DATA SFCR;ID_TAB;TRZECI WYMIAR KRAJ
S.12.01.02.01;R0020;C0070;;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0080;;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0150;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0160;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0170;;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0180;;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0020;C0210;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0020;6839.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0030;;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0040;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0050;7327568.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0060;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0070;2918.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0080;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0150;7337325.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0160;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0170;2322.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0180;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0030;C0210;2322.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0020;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0030;;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0040;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0050;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0060;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0070;75.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0080;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0150;75.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0160;;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0170;79.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0180;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0080;C0210;79.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0020;6839.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0030;;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0040;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0050;7327568.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0060;;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0070;2843.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0080;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0150;7337250.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0160;;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0170;2243.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0180;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0090;C0210;2243.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0020;49.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0030;51918.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0040;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0050;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0060;19.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0070;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0080;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0150;51986.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0160;17.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0170;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0180;;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0100;C0210;17.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0020;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0030;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0040;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0050;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0060;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0070;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0080;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0150;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0160;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0170;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0180;;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0110;C0210;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0020;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0030;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0040;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0050;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0060;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0070;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0080;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0150;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0160;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0170;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0180;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0120;C0210;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0020;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0030;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0040;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0050;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0060;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0070;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0080;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0150;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0160;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0170;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0180;;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0130;C0210;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0020;6888.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0030;7379486.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0040;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0050;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0060;2937.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0070;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0080;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0090;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0100;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0150;7389311.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0160;2339.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0170;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0180;;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0190;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0200;0.0;93;1;1.01.2016;116;
S.12.01.02.01;R0200;C0210;2339.0;93;1;1.01.2016;116;
S.23.01.01.01;R0010;C0010;95500.0;93;1;1.01.2016;116;
S.23.01.01.01;R0010;C0020;95500.0;93;1;1.01.2016;116;
S.23.01.01.01;R0010;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0010;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0010;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0030;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0030;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0030;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0030;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0030;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0040;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0040;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0040;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0040;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0040;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0050;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0050;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0050;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0050;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0050;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0070;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0070;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0070;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0070;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0070;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0090;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0090;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0090;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0090;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0090;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0110;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0110;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0110;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0110;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0110;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0130;C0010;132122.0;93;1;1.01.2016;116;
S.23.01.01.01;R0130;C0020;132122.0;93;1;1.01.2016;116;
S.23.01.01.01;R0130;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0130;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0130;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0140;C0010;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0140;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0140;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0140;C0040;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0140;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0160;C0010;21503.0;93;1;1.01.2016;116;
S.23.01.01.01;R0160;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0160;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0160;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0160;C0050;21503.0;93;1;1.01.2016;116;
S.23.01.01.01;R0180;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0180;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0180;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0180;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0180;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0220;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0220;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0220;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0220;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0220;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0230;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0230;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0230;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0230;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0230;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0290;C0010;262171.0;93;1;1.01.2016;116;
S.23.01.01.01;R0290;C0020;227622.0;93;1;1.01.2016;116;
S.23.01.01.01;R0290;C0030;0.0;93;1;1.01.2016;116;
S.23.01.01.01;R0290;C0040;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0290;C0050;21503.0;93;1;1.01.2016;116;
S.23.01.01.01;R0300;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0300;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0300;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0300;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0300;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0310;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0310;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0310;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0310;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0310;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0320;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0320;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0320;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0320;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0320;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0330;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0330;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0330;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0330;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0330;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0340;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0340;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0340;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0340;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0340;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0350;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0350;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0350;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0350;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0350;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0360;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0360;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0360;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0360;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0360;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0370;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0370;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0370;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0370;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0370;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0390;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0390;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0390;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0390;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0390;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0400;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0400;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0400;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0400;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0400;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0500;C0010;262171.0;93;1;1.01.2016;116;
S.23.01.01.01;R0500;C0020;227622.0;93;1;1.01.2016;116;
S.23.01.01.01;R0500;C0030;0.0;93;1;1.01.2016;116;
S.23.01.01.01;R0500;C0040;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0500;C0050;21503.0;93;1;1.01.2016;116;
S.23.01.01.01;R0510;C0010;240668.0;93;1;1.01.2016;116;
S.23.01.01.01;R0510;C0020;227622.0;93;1;1.01.2016;116;
S.23.01.01.01;R0510;C0030;0.0;93;1;1.01.2016;116;
S.23.01.01.01;R0510;C0040;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0510;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0540;C0010;262171.0;93;1;1.01.2016;116;
S.23.01.01.01;R0540;C0020;227622.0;93;1;1.01.2016;116;
S.23.01.01.01;R0540;C0030;0.0;93;1;1.01.2016;116;
S.23.01.01.01;R0540;C0040;13046.0;93;1;1.01.2016;116;
S.23.01.01.01;R0540;C0050;21503.0;93;1;1.01.2016;116;
S.23.01.01.01;R0550;C0010;238880.0;93;1;1.01.2016;116;
S.23.01.01.01;R0550;C0020;227622.0;93;1;1.01.2016;116;
S.23.01.01.01;R0550;C0030;0.0;93;1;1.01.2016;116;
S.23.01.01.01;R0550;C0040;11258.0;93;1;1.01.2016;116;
S.23.01.01.01;R0550;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0580;C0010;220623.0;93;1;1.01.2016;116;
S.23.01.01.01;R0580;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0580;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0580;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0580;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0600;C0010;56292.0;93;1;1.01.2016;116;
S.23.01.01.01;R0600;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0600;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0600;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0600;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0620;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0620;C0020;;93;1;1.01.2016;116;
S.23.01.01.01;R0620;C0030;;93;1;1.01.2016;116;
S.23.01.01.01;R0620;C0040;;93;1;1.01.2016;116;
S.23.01.01.01;R0620;C0050;;93;1;1.01.2016;116;
S.23.01.01.01;R0640;C0010;;93;1;1.01.2016;116;
S.23.01.01.01;R0640;C0020;;93;1;1.01.2016;116;
