;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;36;;E.5.2. Non-compliance with the Solvency Capital Requirement;Requirement EH Ré SA is compliant with the Solvency Capital Requirement. E.6.;01.01.1970;1;1;85;100
1;35;;E.4.4. Risks not covered by standard formula but covered by internal model;model The only risk that is not covered by the standard formula but that is covered by the internal model is the business risk. It is composed of both Lapse risk and Cost risk as defined below. •;01.01.1970;1;1;85;100
2;35;;E.4.3. Data quality;"quality EH Ré SA has implemented a data quality framework across the whole company in accordance with the Solvency II expectations. Thus, EH Ré SA has produced all necessary deliverables with roles and responsibilities for each of them adding to an overall data governance organization. Hence, the EH Ré SA data quality framework has set in place specific committees at different levels (the Group Data Quality Council at strategic level and the Data Committee at operational level) and a clear definition of the stakeholders’ roles and responsibilities with validated attributions. Moreover, in order to monitor the quality of data, KPIs have been implemented, are monitored and reported to the various committees through data quality dashboards. This consolidation and reporting towards data committees are executed in such a way to be aligned to the EH quarterly risk capital closing process. These KPIs are reported separately: KPIs per risk type on one side and IT KPIs on the other side. Hereunder is a Data Quality Dashboard (DQD) as of Q4 2016 showing that the quality of the data used at EH Ré (both AG and SA) to calculate the RC is totally under control ; no KPIs at EH Ré level are assessed as not effective yet (KO). EH Ré SA Solvency and Financial Condition Report";01.01.1970;1;1;85;100
3;35;;E.4.2. Methodologies Process within the internal model E.4.2.1.;E.4.2.1. EH Ré SA uses a full internal model to calculate its risk capital. The main methodologies and assump-tions used in its internal model are detailed in the following sections. E.4.2.1.1 Market Risk;01.01.1970;1;1;85;100
4;35;;E.4.1. Description of the internal model;model Purposes for using an internal model;01.01.1970;1;1;85;100
5;33;;E.2.4. Material changes to SCR and MCR;MCR No material change affected both EH Ré SA’s SCR and MCR.;01.01.1970;1;1;85;100
6;33;;E.2.3. Inputs to calculate the MCR;MCR The Minimum Capital Ratio for EH Ré SA based on internal and standard model is shown below for Q4 2016. For the standard model as well as for the internal model, the MCR equals the floor of 25% of the SCR. The calculation approach, which is the one recommended by the EIOPA, is exactly the same as in previous quarters and is explained below the table. The main inputs that enter into the calculation of EH Ré SA’s MCR are summarized in the table below Main inputs for MCR calculation;01.01.1970;1;1;85;100
7;33;;E.2.2. Standard formula;formula EH RÉ SA does not use the standard formula and has instead developed its own internal model. E.2.3. Inputs to calculate the MCR;01.01.1970;1;1;85;100
8;32;;E.1.3. Reconciliation reserve;reserve The following table summarizes the calculation of reconciliation reserve. Breakdown of the reconciliation reserve (MVBS) In M€;01.01.1970;1;1;85;100
9;32;;E.1.2. Additional ratios;ratios EH Ré SA does not disclose any other additional ratios. E.1.3. Reconciliation reserve;01.01.1970;1;1;85;100
10;32;;E.1.1 E.1.1.2.;Under Solvency II, Own Funds are distinguished into Basic Own Funds and Ancillary Own Funds. Basic Own Funds are defined as the excess of assets over liabilities plus any qualifying subordinated liabilities. Ancillary Own Funds are defined as any capital resources other than Basic Own Funds that could be called up in order to absorb losses. Ancillary Own Funds are off-balance sheet and require regulatory approval in order to qualify. EH Ré SA Solvency and Financial Condition Report;01.01.1970;1;1;85;100
11;28;;D.3.5. Contingent liabilities;liabilities EH Ré SA does not recognize any contingent liability. D.4. Alternative methods for valuation;01.01.1970;1;1;85;100
12;28;;D.3.4. Employee benefits;benefits EH Ré SA does not have any employees. D.3.5. Contingent liabilities;01.01.1970;1;1;85;100
13;28;;D.3.3. Economic benefits;benefits EH Ré SA does not recognize any outflows of economic benefits. D.3.4. Employee benefits;01.01.1970;1;1;85;100
14;28;;D.3.2. Deferred tax liabilities;liabilities On 31 December 2016, the total deferred tax liabilities equalled 32.2M€ (Solvency II value). Deferred tax liabilities are mainly due to temporary differences due to the claims equalization reserve. EH Ré SA Solvency and Financial Condition Report;01.01.1970;1;1;85;100
15;28;;D.3.1. Leasing arrangements;arrangements EH Ré SA does not have any financial or operating leases. D.3.2. Deferred tax liabilities;01.01.1970;1;1;85;100
16;27;;D.2.9. Recoverable from mitigation techniques;techniques In 2016, EH Ré SA had reinsurance recoverables of nearly 489M€. The recoverables are coming from non-life excluding health. Of these recoverables, 90.9% come from claims provisions, with the re-maining due to premium provisions. There were no recoverables from special purpose vehicles. D.3. Other liabilities;01.01.1970;1;1;85;100
17;27;;D.2.8. Transitional deduction;deduction EH Ré SA does not apply the transitional deduction referred to in Article 308d of Directive 2009/138/EC. D.2.9. Recoverable from mitigation techniques;01.01.1970;1;1;85;100
18;27;;D.2.7. Transitional risk-free interest rate-term structure;structure EH Ré SA does not apply the transitional risk-free interest rate-term structure referred to in Article 308c of Directive 2009/138/EC. D.2.8. Transitional deduction;01.01.1970;1;1;85;100
19;27;;D.2.6.;D.2.6. Volatility adjustment The discount effect is currently calculated by taking into account the volatility adjustment (VA) inside the risk-free SWAP (yield) curves. A sensitivity study have been performed where only the EUR SWAP curve with and without volatility adjustment is applied to the cashflows, i.e. omitting the impact of different settlement currencies. In k€;01.01.1970;1;1;85;100
20;27;;D.2.5. Matching adjustment;adjustment EH Ré SA does not apply a matching adjustment. D.2.6.;01.01.1970;1;1;85;100
21;27;;D.2.4. Differences with technical provisions in financial statements;statements In MVBS, technical provisions amount as of Q4 2016 was at 545M€. In LUXGAAP the amount was at 690M€. This difference is explained by the three following reasons: •;01.01.1970;1;1;85;100
22;27;;D.2.3. Material changes in calculation assumptions for technical provisions;provisions As EH Ré SA mainly reinsures business from EH SA, the four following material changes in the rele-vant assumptions in the calculation of technical provisions that have been required by the National Bank of Belgium (NBB) to EH SA are also applicable to EH Ré SA: •;01.01.1970;1;1;85;100
23;27;;D.2.2. Level of uncertainty;uncertainty In this section we are showing both, the uncertainty of undiscounted claims reserves estimations (i.e. stochastic reserve analysis) as well as the sensitivity of Technical Provisions (TP) on certain input parameters. Stochastic Reserving;01.01.1970;1;1;85;100
24;26;;D.1.9. Aggregating class of assets;assets Asset classes are in line with QRT requirements. D.2. Technical provisions;01.01.1970;1;1;85;100
25;26;;D.1.8. Material deferred tax assets;assets EH Ré SA does not have any material deferred tax assets. D.1.9. Aggregating class of assets;01.01.1970;1;1;85;100
26;26;;D.1.7. Financial and operating leases;leases EH Ré SA does not have any financial or operating leases. D.1.8. Material deferred tax assets;01.01.1970;1;1;85;100
