;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie podejmowanie ;decyzji, wywieranie wpływu,;31.12.2019;1;1;57;106
1;31.0;36.0;E.5 Niezgodność z minimalnym wymogiem kapitałowym i niezgodność z kapitałowym wymogiem wypłacalności;wypłacalności Towarzystwo nie stwierdza przypadków niezgodności;31.12.2019;1;1;57;106
2;31.0;35.0;E.4 Różnice między formułą standardową a stosowanym modelem wewnętrznym;Nie dotyczy. E.5;31.12.2019;1;1;57;106
3;31.0;34.0;E.3 Zastosowanie podmodułu ryzyka cen akcji opartego na duracji do obliczenia kapitałowego wymogu wypłacalności;;31.12.2019;1;1;57;106
4;31.0;33.0;E.2 Kapitałowy wymóg wypłacalności i minimalny wymóg kapitałowy;;31.12.2019;1;1;57;106
5;31.0;32.0;E.1 Środki własne;wyjaśnienia Wszystkie istotne wyjaśnienia zostały;31.12.2019;1;1;57;106
6;25.0;30.0;D.5 Wszelkie inne informacje;informacje Spółka nie identyfikuje zobowiązań pozabilansowych;31.12.2019;1;1;57;106
7;25.0;29.0;D.4 Alternatywne metody wyceny;pomiędzy;31.12.2019;1;1;57;106
8;25.0;28.0;D.3 Inne zobowiązania;zobowiązania 59 D.3.a;31.12.2019;1;1;57;106
9;25.0;27.0;D.2 Rezerwy techniczno-ubezpieczeniowe;rezerw wg;31.12.2019;1;1;57;106
10;25.0;26.0;D.1 Aktywowane ;koszty akwizycji;31.12.2019;1;1;57;106
11;17.0;22.0;C.5 Ryzyko operacyjne;na;31.12.2019;1;1;57;106
12;17.0;21.0;C.4 Ryzyko płynności;płynności;31.12.2019;1;1;57;106
13;17.0;20.0;C.3 Ryzyko kredytowe;oraz techniki ograniczania ryzyka 41 C.3.e Testy;31.12.2019;1;1;57;106
14;17.0;19.0;C.2 Ryzyko rynkowe;ramach;31.12.2019;1;1;57;106
15;17.0;18.0;C.1 Ryzyko aktuarialne;aktuarialne Definicja Ryzyko aktuarialne to możliwość;31.12.2019;1;1;57;106
16;8.0;15.0;B.7 outsourcingu tej ;funkcji kluczowej. Planuje się przedstawienie;31.12.2019;1;1;57;106
17;8.0;13.0;B.5 Funkcja audytu wewnętrznego;wewnętrznego W 2019 roku Towarzystwo powierzyło wykonywanie Audytu wewnętrznego;31.12.2019;1;1;57;106
18;8.0;12.0;B.4 System kontroli wewnętrznej;wewnętrznej System kontroli wewnętrznej;31.12.2019;1;1;57;106
19;8.0;11.0;B.3 System zarządzania ryzykiem, w tym własna ocena ryzyka i wypłacalności;wypłacalności B.3.a System zarządzania ryzykiem Zarządzenie;31.12.2019;1;1;57;106
20;8.0;10.0;B.2 Wymogi dotyczące kompetencji i reputacji;reputacji B.2.a Specyficzne wymagania Członek Zarządu;31.12.2019;1;1;57;106
21;8.0;9.0;B.1 Informacje ogólne o systemie zarządzania;zarządzania B.1 .a System zarządzania - struktura;31.12.2019;1;1;57;106
22;2.0;7.0;A.5 Wszelkie inne informacje;informacje Wszystkie istotne informacje;31.12.2019;1;1;57;106
23;2.0;6.0;A.4 Wyniki z pozostałych rodzajów działalności;działalności Zarówno w 2019 jak i w 2018 r. Spółka nie odnotowała innych istotnych;31.12.2019;1;1;57;106
24;2.0;5.0;A.3 Wynik z działalności lokacyjnej;lokacyjnej A.3.a Analiza wyników działalności;31.12.2019;1;1;57;106
25;2.0;4.0;A.2 Wynik z działalności ubezpieczeniowej;ubezpieczeniowej Wynik techniczny na 31 grudnia;31.12.2019;1;1;57;106
26;2.0;3.0;A.1 działalności 13 ;A.4.a Umowy leasingowe 13;31.12.2019;1;1;57;106
