;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie PodsumowanieSprawozdanie o wypłacalności i kondycji finansowej PKO Życie Towarzystwa Ubezpieczeń S.A.2019;sporządzenia;11.09.2015;1;1;27;125
1;33.0;;E.2.2 E 2 2 Minimalny wymóg kapitałowy;wymóg wypłacalności oraz jego składowe zostały zaprezentowane w tabeli poniżej.Sprawozdanie o wypłacalności i kondycji finansowej PKO Życie Towarzystwa Ubezpieczeń S.A.;11.09.2015;1;1;27;125
2;33.0;;E.2.1 Tabela E 2 1  Struktura kapitałowego wymogu wypłacalności w PKO Życie (w tys  zł)Wartość na dzień 31 12 2019;rynkowe121 097Ryzyko niewykonania zobowiązania przez kontrahenta667Ryzyko ubezpieczeniowe w ubezpieczeniach na życie93 581Ryzyko ubezpieczeniowe w ubezpieczeniach zdrowotnych538Dywersyfikacja-44 949Podstawowy kapitałowy wymóg wypłacalności;11.09.2015;1;1;27;125
3;32.0;;E.1.5 E 1 5 Wyjaśnienie rezerwy uzgodnieniowej;"ze stanem na dzień 31 grudnia 2019 roku rezerwa uzgodnieniowa wyniosła 193 877 tys. zł. Rezerwa uzgodnieniowa jest równa nadwyżce aktywów nad zobowiązaniami ogółem, pomniejszonej o następujące elementy:• kapitał zakładowy i agio (nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym) w wysokości 147 332 tys. zł;• podatek od niektórych instytucji finansowych do zapłaty w okresie 12 miesięcy w wysokości 4 799 tys. zł;• przewidywane dywidendy w wysokości 30 475 tys. zł. Szczegółowe informacje dotyczące wysokości poszczególnych elementów składowych rezerwy uzgodnieniowej zostały zaprezentowane w załączniku nr 4 – S.23.01.01 ŚRODKI WŁASNE niniejszego sprawozdania.E.2 Kapitałowy wymóg wypłacalności i minimalny wymóg kapitałowy";11.09.2015;1;1;27;125
4;32.0;;E.1.3 E 1 3 Różnice w wartości kapitału dla celów statutowych a celów wypłacalności;w wartości kapitału wykazywanego dla celów statutowych w porównaniu z nadwyżką aktywów nad zobowiązaniami obliczoną dla celów wypłacalności wynikają przede wszystkim z faktu, że Towarzystwo podczas tworzenia bilansu statutowego stosuje politykę opartą na Ustawie o rachunkowości. Metody wyceny zawarte w ustawie w znacznym stopniu różnią się od tych stosowanych dla celów wypłacalności, które z kolei bliższe są w swojej wykładni do Międzynarodowych Standardów Sprawozdawczości Finansowej. Ponadto Akt Delegowany Komisji Europejskiej z dnia 10 października 2014 roku ściśle określa podejście do wyceny poszczególnych składników bilansu, wprowadzając inne metody wyceny i podziału jego składowych. Szczegółowe informacje ilościowe w zakresie korekt dla poszczególnych pozycji bilansu ekonomicznego znajdują się w rozdziale D.Tabela E 1 2 Różnice w wartości kapitału dla celów statutowych a celów wypłacalności w PKO Życie (w tys zł);11.09.2015;1;1;27;125
5;32.0;;E.1.2 E 1 2 Informacja dotycząca struktury środków własnych;własne na potrzeby adekwatności kapitałowej wyliczane są zgodnie z przepisami zawartymi w Ustawie. Środki własne Towarzystwa składają się tylko z kapitału podstawowego Kategorii 1. W poniższej tabeli zaprezentowano strukturę środków własnych Towarzystwa w ujęciu wartościowym zgodnym ze stanem na dzień 31 grudnia 2019 roku.Tabela E 1 1 Struktura środków własnych w PKO Życie (w tys zł);11.09.2015;1;1;27;125
6;32.0;;E.1.1 Tabela E 1 1  Struktura środków własnych w PKO Życie (w tys  zł)Wartość na dzień 31 12 2018Wartość na dzień 31 12 2019;środki własne – Kategoria 1332 276341 209Kapitał zakładowy (wraz z akcjami własnymi) – Kategoria 189 30989 309Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym – Kategoria 158 02358 023Rezerwa uzgodnieniowa – Kategoria 1184 944193 876Dostępne i dopuszczone środki własne (Kategoria 1);11.09.2015;1;1;27;125
7;28.0;;D.3.7 D 3 7 Pozostałe zobowiązania (niewykazane w innych pozycjach);bilansie ekonomicznym w pozostałych zobowiązaniach niewykazanych w innych pozycjach Towarzystwo prezentuje głównie zobowiązania wobec Skarbu Państwa (podatki, ZUS).Sprawozdanie o wypłacalności i kondycji finansowej PKO Życie Towarzystwa Ubezpieczeń S.A.;11.09.2015;1;1;27;125
8;28.0;;D.3.6 D 3 6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej);bilansie statutowym Towarzystwo wycenia pozostałe zobowiązania w kwocie wymagającej zapłaty.W zakresie pozostałych zobowiązań (handlowych, innych niż z tytułu działalności ubezpieczeniowej) Towarzystwo w bilansie ekonomicznym prezentuje zobowiązania handlowe, kwoty należne pracownikom i dostawcom, których termin lub kwota są pewne.Przyjęta przez Towarzystwo uproszczona metoda wyceny zgodna jest z art. 9 pkt 4 aktu delegowanego.Do pozycji D.3.6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej) zostało przeniesione saldo zobowiązań ubezpieczeniowych, które nie jest jednoznacznie przyporządkowane do produktu– korekta prezentacyjna.W okresie sprawozdawczym Spółka nie dokonała zmian w stosowanych zasadach ujmowania wyceny zobowiązań handlowych.D 3 7 Pozostałe zobowiązania (niewykazane w innych pozycjach);11.09.2015;1;1;27;125
9;28.0;;D.3.5 D 3 5 Zobowiązania z tytułu reasekuracji biernej;pozycji tej ujmowane są przeterminowane zobowiązania z tytułu reasekuracji. Wartość zobowiązań nieprzeterminowanych ustalana jest z wykorzystaniem uproszczonej metody wyceny i ujmowana w pozycji „Kwoty należne z umów reasekuracji” jako przyszłe przepływy pieniężne. Przyjęta przez Towarzystwo uproszczona metoda wyceny zgodna jest z art. 9 pkt 4 aktu delegowanego.W bilansie statutowym zobowiązania z tytułu reasekuracji wycenia się wg wartości wymaganej zapłaty. Na dzień 31 grudnia 2019 roku 100% zobowiązań stanowiło zobowiązania niewymagalne i dlatego zostały uwzględnione jako przyszłe przepływy pieniężne w kwotach należnych z umów reasekuracji.D 3 6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej);11.09.2015;1;1;27;125
