;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie;Podsumowanie Sprawozdanie o Wypłacalności i;31.12.2018;1;1;52;130
1;33.0;;E.2.3 Minimalny wymóg kapitałowy (MCR);(MCR) Wartość minimalnego;31.12.2018;1;1;52;130
2;33.0;;E.2.2 Informacje dotyczące obliczenia wymogu wypłacalności;wypłacalności Spółka nie;31.12.2018;1;1;52;130
3;33.0;;E.2.1;E.2.1 Kapitałowy wymóg wypłacalności (SCR) 72;31.12.2018;1;1;52;130
4;32.0;;E.1.3 Uzgodnienie zmiany nadwyżki aktywów nad zobowiązaniami według Wypłacalność II;II Nadwyżka ze Zwykły sprzedaży n Zmiany w roku obrotowym 2018;31.12.2018;1;1;52;130
5;32.0;;E.1.2 Dopuszczalne środki własne - struktura, wartość i jakość;jakość Dopuszczone środki;31.12.2018;1;1;52;130
6;30.0;;D.5.2;D.5.2 Pozostałe informacje;31.12.2018;1;1;52;130
7;30.0;;D.5.1;D.5.1 Leasing 69;31.12.2018;1;1;52;130
8;27.0;;D.2.5;D.2.5 niniejszego raportu.;31.12.2018;1;1;52;130
9;27.0;;D.2.4;D.2.4 Opis różnic pomiędzy metodami;31.12.2018;1;1;52;130
10;27.0;;D.2.3;D.2.3 Opis poziomu niepewności związanej z wartością rezerw techniczno-ubezpieczeniowych 62;31.12.2018;1;1;52;130
11;27.0;;D.2.2;D.2.2 Wartość rezerw techniczno-ubezpieczeniowych tworzonych dla celów wypłacalności.;31.12.2018;1;1;52;130
12;27.0;;D.2.1;D.2.1 Opis podstaw, metod;31.12.2018;1;1;52;130
13;;;C2 R0C200 ;Najlepsze oszacowanie i rezerwy techniczno-ubezpieczeniowe obliczane Całkowita suma na ryzyku netto (z łącznie netto (tj. po odliczeniem umów reasekuracji i uwzględnieniu reasekuracji spółek celowych (podmiotów biernej i spółek celowych specjalnego przeznaczenia)) (podmiotów specjalnego przeznaczenia)) C0050 C0060 Ubezpieczenia pokrycia kosztów świadczeń medycznych i reasekuracja proporcjonalna RG210;31.12.2018;1;1;52;130
14;22.0;;C.5.2 Zarządzanie ryzykiem operacyjnym i techniki jego ograniczania;ograniczania Proces zarządzania ryzykiem operacyjnym składa;31.12.2018;1;1;52;130
15;22.0;;C.5.1;C.5.1 Ocena ryzyka operacyjnego 47;31.12.2018;1;1;52;130
16;21.0;;C.4.2 Zarządzenie ryzykiem płynności i techniki jego ograniczania;ograniczania Zarządzanie ryzykiem płynności odbywa się zarówno w obszarze zawieranych umów reasekuracyjnych oraz transferujących;31.12.2018;1;1;52;130
17;21.0;;C.4.1;C.4.1 Ocena ryzyka płynności 45;31.12.2018;1;1;52;130
