;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie Podejmowanie działania  >200% KWW Możliwości rozwoju (Opportunity) Przesunięcia kapitału\dodatkowe dywidendy  175% - 200% KWW Docelowy poziom (Target) Wypłata planowych dywidend  120% - 175% KWW Wymagana uwaga (Caution) Przeformułowanie planu i profilu ryzyka  100% - 120% KWW Wymagana naprawa (Recovery) Przeformułowanie planu i profilu ryzyka graniczenie lub zawieszenie transferów ;Sprawozdanie o Wypłacalności i Kondycji Finansowej sporządzone na dzień 31 grudnia 2017 AEGON Towarzystwo Ubezpieczeń na Życie S.A. 92/ 123 <100% KWW;31.12.2017;1;1;69;1
1;33.0;;E.2.3 E.2.3. Minimalny wymóg kapitałowy ;Minimalny wymóg kapitałowy oznacza minimalny róg bezpieczeństwa, poniżej którego środki finansowe nie mogą spaść. Zgodnie z Aktem Delegowanym minimalny wymóg kapitałowy jest nie mniejszy niż nieprzekraczalny dolny próg (AMCR). Minimalny wymóg kapitałowy wyliczany jest formułą liniową zgodnie z zapisami Aktu Delegowanego. Jednocześnie nie przekracza on 0,45 kapitałowego wymogu wypłacalności i jest nie mniejszy niż jego 25% Poniższa tabela prezentuje wartość minimalnego wymogu kapitałowego i komponenty prowadzące do jego wyznaczenia. tys. PLN;31.12.2017;1;1;69;1
2;33.0;;E.2.2 E.2.2. Uproszczenia ;Aegon TU na Życie S.A. nie stosuje uproszczeń w wyliczeniu kapitałowego wymogu wypłacalności. E.2.3. Minimalny wymóg kapitałowy;31.12.2017;1;1;69;1
3;33.0;;E.2.1 E.2.1. Kapitałowy wymóg wypłacalności ;Wyliczenie kapitałowego wymogu wypłacalności opiera się na zastosowaniu formuły standardowej zgodnie z dyrektywą Wypłacalność II i aktami delegowanymi. Poniższy wykres prezentuje składowe kapitałowego wymogu wypłacalności. Składa się on z trzech głównych podmodułów ryzyka: rynkowego, aktuarialnego i niewypłacalności kontrahenta. Między modułami występuje dywersyfikacja, co prowadzi do podstawowego kapitałowego wymogu wypłacalności. Kapitałowy wymóg wypłacalności otrzymujemy poprzez dodanie wymogu kapitałowego na pokrycie ryzyka operacyjnego oraz uwzględnienie zdolności odroczonych podatków do pokrywania strat. Należy jeszcze nadmienić, że moduły ryzyka uwzględniają już wewnętrzną dywersyfikację pomiędzy poszczególnymi ryzykami wewnątrz modułów. 80 232;31.12.2017;1;1;69;1
4;32.0;;E.1.5 E.1.5. Opis pomniejszeń środków własnych ;Nie dotyczy. Sprawozdanie o Wypłacalności i Kondycji Finansowej sporządzone na dzień 31 grudnia 2017 AEGON Towarzystwo Ubezpieczeń na Życie S.A. 97/ 123 E.2. Kapitałowy wymóg wypłacalności i minimalny wymóg kapitałowy;31.12.2017;1;1;69;1
5;32.0;;E.1.4 E.1.4. Pomocnicze środki własne  ;Nie dotyczy. E.1.5. Opis pomniejszeń środków własnych;31.12.2017;1;1;69;1
6;32.0;;E.1.3 E.1.3. Ustalenia przejściowe ;Nie dotyczy. E.1.4. Pomocnicze środki własne;31.12.2017;1;1;69;1
7;32.0;;E.1.2 E.1.2. Różnice pomiędzy wyceną Wypłacalność II a bilansem statutowym ;Poniższa tabela przedstawia różnice pomiędzy wyceną kapitałów własnych na bazie statutowej a wyceną według regulacji Wypłacalność II. 2017.12.31;31.12.2017;1;1;69;1
8;28.0;;D.3.9 D.3.9. Zobowiązania z tytułu świadczeń pracowniczych ;Poniższa tabela przedstawia opis charakteru zobowiązań z tytułu świadczeń pracowniczych oraz rozbicie kwot w podziale na charakter zobowiązania i charakter określonych aktywów planu świadczeń oraz kwotę każdej grupy aktywów wraz z procentem każdej grupy aktywów planu świadczeń na dzień 31 grudnia 2017 roku. 2017.12.31;31.12.2017;1;1;69;1
9;28.0;;D.3.8 D.3.8. Zobowiązania wynikające z umów leasingowych ;Spółka nie posiada umów leasingu finansowego. Umowy leasingu operacyjnego i wynikające z nich zobowiązania są traktowane jako nieistotne. D.3.9. Zobowiązania z tytułu świadczeń pracowniczych;31.12.2017;1;1;69;1
