;ID_SEKCJA NADRZĘDNA;ID_SEKCJA;NAZWA_SEKCJI;TREŚĆ;DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;KOD ZAKLADU;ID_TAB
0;;;Podsumowanie PodsumowanieSprawozdanie o wypłacalności i kondycji finansowej PKO Życie Towarzystwa Ubezpieczeń S.A.2021;sporządzenia;31.12.2021;1;1;27;127
1;33.0;;E.2.2 E 2 2 Minimalny wymóg kapitałowy;wymóg wypłacalności oraz jego składowe zostały zaprezentowane w tabeli poniżej.Tabela E 2 2 Minimalny wymóg kapitałowy (w tys zł);31.12.2021;1;1;27;127
2;33.0;;E.2.1 Tabela E 2 1  Struktura kapitałowego wymogu wypłacalności w PKO Życie (w tys  zł)Wartość na dzień 31 12 2021;rynkowe34 078Ryzyko niewykonania zobowiązania przez kontrahenta19 134Ryzyko ubezpieczeniowe w ubezpieczeniach na życie90 795Ryzyko ubezpieczeniowe w ubezpieczeniach zdrowotnych684Dywersyfikacja-32 608Podstawowy kapitałowy wymóg wypłacalności;31.12.2021;1;1;27;127
3;32.0;;E.1.5 E 1 5 Wyjaśnienie rezerwy uzgodnieniowej;"ze stanem na dzień 31 grudnia 2021 roku rezerwa uzgodnieniowa wyniosła 169 617 tys. zł.Rezerwa uzgodnieniowa jest równa nadwyżce aktywów nad zobowiązaniami ogółem, pomniejszonej o następujące elementy:• kapitał zakładowy i agio (nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym) w wysokości 169 868 tys. zł;• podatek od niektórych instytucji finansowych do zapłaty w okresie 12 miesięcy w wysokości 3 882 tys. zł;• przewidywane dywidendy w wysokości 30 308 tys. zł. Szczegółowe informacje dotyczące wysokości poszczególnych elementów składowych rezerwy uzgodnieniowej zostały zaprezentowane w załączniku nr 4 – S.23.01.01 ŚRODKI WŁASNE niniejszego Sprawozdania.E.2 Kapitałowy wymóg wypłacalności i minimalny wymóg kapitałowy";31.12.2021;1;1;27;127
4;32.0;;E.1.4 E 1 4 Podsumowanie uzupełniających środków własnych ;Według stanu na dzień 31 grudnia 2021 roku Towarzystwo nie posiada uzupełniających środków własnych, o których mowa w Artykule 297 Aktu Delegowanego.E 1 5 Wyjaśnienie rezerwy uzgodnieniowej;31.12.2021;1;1;27;127
5;32.0;;E.1.3 E 1 3 Różnice w wartości kapitału dla celów statutowych a celów wypłacalności;w wartości kapitału wykazywanego dla celów statutowych w porównaniu z nadwyżką aktywów nad zobowiązaniami obliczoną dla celów wypłacalności wynikają przede wszystkim z faktu, że Towarzystwo podczas tworzenia bilansu statutowego stosuje politykę opartą na UoR. Metody wyceny zawarte w UoR w znacznym stopniu różnią się od tych stosowanych dla celów wypłacalności, które z kolei bliższe są w swojej wykładni do Międzynarodowych Standardów Sprawozdawczości Finansowej. Ponadto Akt Delegowany Komisji Europejskiej z dnia 10 października 2014 roku ściśle określa podejście do wyceny poszczególnych składników bilansu, wprowadzając inne metody wyceny i podziału jego składowych.Szczegółowe informacje ilościowe w zakresie korekt dla poszczególnych pozycji bilansu ekonomicznego znajdują się w rozdziale D.Tabela E 1 2 Różnice w wartości kapitału dla celów statutowych a celów wypłacalności w PKO Życie (w tys zł);31.12.2021;1;1;27;127
6;32.0;;E.1.2 E 1 2 Informacja dotycząca struktury środków własnych;własne na potrzeby adekwatności kapitałowej wyliczane są zgodnie z przepisami zawartymi w Ustawie. Środki własne Towarzystwa składają się tylko z kapitału podstawowego Kategorii 1.Sprawozdanie o wypłacalności i kondycji finansowej PKO Życie Towarzystwa Ubezpieczeń S.A.;31.12.2021;1;1;27;127
7;32.0;;E.1.1 Tabela E 1 1  Struktura środków własnych w PKO Życie (w tys  zł)Wartość na dzień 31 12 2020Wartość na dzień 31 12 2021;środki własne – Kategoria 1344 990339 485Kapitał zakładowy (wraz z akcjami własnymi) – Kategoria 189 30989 309Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym – Kategoria 158 02380 559Rezerwa uzgodnieniowa – Kategoria 1197 658169 617Dostępne i dopuszczone środki własne (Kategoria 1);31.12.2021;1;1;27;127
8;28.0;;D.3.7 D 3 7 Pozostałe zobowiązania (niewykazane w innych pozycjach);bilansie ekonomicznym w pozostałych zobowiązaniach niewykazanych w innych pozycjach Towarzystwo prezentuje głównie zobowiązania wobec Skarbu Państwa (podatki, ZUS).Metodyka wyceny jest analogiczna, jak w przypadku pozostałych zobowiązań (handlowych, innych niż z tytułu działalności ubezpieczeniowej).W pozycji tej w kolumnie „Wartość wg PZR” (Tabeli D.3.1. Inne zobowiązania) zostało zaprezentowane saldo funduszy specjalnych (ZFŚS), które podlega eliminacji w bilansie ekonomicznym w ramach korekt wyceny do wartości godziwej.Nie zidentyfikowano innych istotnych korekt w stosunku do danych zaprezentowanych w bilansie statutowym.D.4 Alternatywne metody wyceny;31.12.2021;1;1;27;127
9;28.0;;D.3.6 D 3 6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej);bilansie statutowym Towarzystwo wycenia pozostałe zobowiązania w kwocie wymagającej zapłaty.W zakresie pozostałych zobowiązań (handlowych, innych niż z tytułu działalności ubezpieczeniowej) Towarzystwo w bilansie ekonomicznym prezentuje zobowiązania handlowe, kwoty należne pracownikom i dostawcom, których termin lub kwota są pewne.Przyjęta przez Towarzystwo uproszczona metoda wyceny zgodna jest z art. 9 pkt 4 Aktu Delegowanego.Do pozycji D.3.6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej) zostało przeniesione saldo zobowiązań ubezpieczeniowych, które nie jest jednoznacznie przyporządkowane do produktu–korekta prezentacyjna.W okresie sprawozdawczym Spółka nie dokonała zmian w stosowanych zasadach ujmowania wyceny zobowiązań handlowych.D 3 7 Pozostałe zobowiązania (niewykazane w innych pozycjach);31.12.2021;1;1;27;127
10;28.0;;D.3.5 D 3 5 Zobowiązania z tytułu reasekuracji biernej;pozycji tej ujmowane są przeterminowane zobowiązania z tytułu reasekuracji. Wartość zobowiązań nieprzeterminowanych ustalana jest z wykorzystaniem uproszczonej metody wyceny i ujmowana w pozycji „Kwoty należne z umów reasekuracji” jako przyszłe przepływy pieniężne.Przyjęta przez Towarzystwo uproszczona metoda wyceny zgodna jest z art. 9 pkt 4 Aktu Delegowanego. W bilansie statutowym zobowiązania z tytułu reasekuracji wycenia się wg wartości wymaganej zapłaty.Na dzień 31 grudnia 2021 roku 100% zobowiązań stanowiło zobowiązania niewymagalne i dlatego zostały uwzględnione jako przyszłe przepływy pieniężne w kwotach należnych z umów reasekuracji.D 3 6 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej);31.12.2021;1;1;27;127
11;28.0;;D.3.4 D 3 4 Zobowiązania z tytułu ubezpieczeń i wobec pośredników ubezpieczeniowych;ramach omawianej linii sprawozdawczej prezentowane są jedynie przeterminowane składniki zobowiązań. Składniki nieprzeterminowane ujmowane są w najlepszym oszacowaniu rezerw (BEL) jako przyszłe przepływy pieniężne. Ponadto, saldo zobowiązań ubezpieczeniowych, które nie jest jednoznacznie przyporządkowane do produktu, zostało przeniesione do pozycji D.3.5 Pozostałe zobowiązania (handlowe, inne niż z tytułu działalności ubezpieczeniowej) – korekta prezentacyjna.W bilansie ekonomicznym Towarzystwo wycenia zobowiązania z tytułu ubezpieczeń i wobec pośredników ubezpieczeniowych, zgodnie z art. 9 pkt 4 Aktu Delegowanego, uproszczoną metodą wyceny.W bilansie statutowym Towarzystwo wycenia zobowiązania z tytułu ubezpieczeń i wobec pośredników ubezpieczeniowych w wartości wymaganej zapłaty. Ujęta korekta wartości między bilansem ekonomicznym a bilansem statutowym w całości wynika z ujęcia niewymagalnych zobowiązań w najlepszym oszacowaniu rezerw jako przyszłe przepływy pieniężne.D 3 5 Zobowiązania z tytułu reasekuracji biernej;31.12.2021;1;1;27;127
