DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2022;1;1;1;1;4;13
31.12.2022;1;1;2;1;1;13
31.12.2022;1;1;3;1;1;13
31.12.2022;1;1;4;0;0;13
31.12.2022;1;1;5;0;0;13
31.12.2022;1;1;6;1;3;13
31.12.2022;1;1;7;1;2;13
31.12.2022;1;1;8;1;1;13
31.12.2022;1;1;9;0;0;13
31.12.2022;1;1;10;0;0;13
31.12.2022;1;1;11;1;8;13
31.12.2022;1;1;12;1;9;13
31.12.2022;1;1;13;1;3;13
31.12.2022;1;1;14;0;0;13
31.12.2022;1;1;15;1;3;13
31.12.2022;1;1;16;0;0;13
31.12.2022;1;1;17;0;0;13
31.12.2022;1;1;18;1;27;13
31.12.2022;1;1;19;1;14;13
31.12.2022;1;1;20;1;1;13
31.12.2022;1;1;21;0;0;13
31.12.2022;1;1;22;1;6;13
31.12.2022;1;1;23;1;1;13
31.12.2022;1;1;24;0;0;13
31.12.2022;1;1;25;0;0;13
31.12.2022;1;1;26;1;1;13
31.12.2022;1;1;27;1;1;13
31.12.2022;1;1;28;0;0;13
31.12.2022;1;1;29;1;4;13
31.12.2022;1;1;30;1;23;13
31.12.2022;1;1;31;0;0;13
31.12.2022;1;1;32;1;515;13
31.12.2022;1;1;33;1;2;13
31.12.2022;1;1;34;1;5;13
31.12.2022;1;1;35;1;8;13
31.12.2022;1;1;36;1;2;13
31.12.2022;1;1;37;1;1;13
31.12.2022;1;1;38;0;0;13
31.12.2022;1;1;39;1;2;13
31.12.2022;1;1;40;0;0;13
31.12.2022;1;1;41;1;1;13
31.12.2022;1;1;42;0;0;13
31.12.2022;1;1;43;0;0;13
31.12.2022;1;1;44;0;0;13
31.12.2022;1;1;45;0;0;13
31.12.2022;1;1;46;0;0;13
31.12.2022;1;1;48;1;17;13
31.12.2022;1;1;49;1;7;13
31.12.2022;1;1;50;1;4;13
31.12.2022;1;1;51;0;0;13
31.12.2022;1;1;52;1;1;13
31.12.2022;1;1;53;0;0;13
31.12.2022;1;1;54;0;0;13
31.12.2022;1;1;55;1;11;13
31.12.2022;1;1;56;1;13;13
31.12.2022;1;1;57;1;11;13
31.12.2022;1;1;58;1;3;13
31.12.2022;1;1;59;1;3;13
31.12.2022;1;1;60;1;9;13
31.12.2022;1;1;61;1;4;13
31.12.2022;1;1;62;1;8;13
31.12.2022;1;1;63;1;4;13
31.12.2022;1;1;64;1;2;13
31.12.2022;1;1;65;0;0;13
31.12.2022;1;1;66;1;2;13
31.12.2022;1;1;67;0;0;13
31.12.2022;1;1;68;0;0;13
31.12.2022;1;1;69;1;7;13
31.12.2022;1;1;70;1;3;13
31.12.2022;1;1;71;1;1;13
31.12.2022;1;1;72;0;0;13
31.12.2022;1;1;73;0;0;13
31.12.2022;1;1;74;0;0;13
31.12.2022;1;1;75;0;0;13
31.12.2022;1;1;76;0;0;13
31.12.2022;1;1;77;1;5;13
31.12.2022;1;1;78;1;1;13
31.12.2022;1;1;79;0;0;13
31.12.2022;1;1;80;0;0;13
31.12.2022;1;1;81;1;3;13
31.12.2022;1;1;82;0;0;13
31.12.2022;1;1;83;0;0;13
31.12.2022;1;1;84;0;0;13
31.12.2022;1;1;85;0;0;13
31.12.2022;1;1;86;0;0;13
31.12.2022;1;1;87;0;0;13
31.12.2022;1;1;88;0;0;13
31.12.2022;1;1;90;1;38;13
31.12.2022;1;1;91;1;65;13
31.12.2022;1;1;92;1;19;13
31.12.2022;1;1;93;1;29;13
31.12.2022;1;1;94;1;11;13
31.12.2022;1;1;95;1;8;13
31.12.2022;1;1;96;1;1067;13
31.12.2022;1;1;97;0;0;13
31.12.2022;1;1;98;0;0;13
31.12.2022;1;1;99;1;23;13
31.12.2022;1;1;100;0;0;13
31.12.2022;1;1;101;1;22;13
31.12.2022;1;1;102;0;0;13
31.12.2022;1;1;103;1;21;13
31.12.2022;1;1;104;1;1;13
31.12.2022;1;1;105;1;1;13
31.12.2022;1;1;106;0;0;13
31.12.2022;1;1;107;0;0;13
31.12.2022;1;1;108;0;0;13
31.12.2022;1;1;109;1;12;13
31.12.2022;1;1;110;1;5;13
31.12.2022;1;1;111;1;5;13
31.12.2022;1;1;112;1;21;13
31.12.2022;1;1;113;1;6;13
